file;my-result;my-time;vanillaZ3-result;vanillaZ3-time;cvc5-result;cvc5-time;princess-result;princess-time;noodler-result;noodler-time;z3Str3-result;z3Str3-time
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_122.smt2;SAT;1445;SAT;2619;SAT;4213;SAT;4847;SAT;1057;SAT;957
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_123.smt2;SAT;1434;UNKNOWN;10000;SAT;5576;UNKNOWN;10000;SAT;5855;SAT;2318
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_124.smt2;SAT;2251;SAT;2888;SAT;4820;UNKNOWN;10000;SAT;3061;SAT;2628
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_125.smt2;SAT;3936;SAT;2757;SAT;3904;UNKNOWN;10000;SAT;2413;SAT;2471
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_126.smt2;SAT;4075;SAT;4011;SAT;3464;SAT;6981;SAT;3153;SAT;4337
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_127.smt2;SAT;3700;SAT;3120;SAT;4814;SAT;5398;SAT;2114;SAT;1876
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_128.smt2;SAT;1531;SAT;1955;SAT;3508;SAT;6091;SAT;4410;SAT;3475
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_129.smt2;SAT;2224;SAT;2940;SAT;1885;SAT;4602;SAT;1745;SAT;1931
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_13.smt2;UNSAT;3770;UNSAT;1494;UNSAT;2339;UNSAT;3445;UNSAT;1577;UNSAT;1202
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_130.smt2;SAT;2189;SAT;3254;SAT;3800;SAT;3879;SAT;3614;SAT;2506
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_131.smt2;SAT;1710;SAT;3281;SAT;7790;UNKNOWN;10000;SAT;2901;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_132.smt2;SAT;3158;SAT;2465;SAT;2652;SAT;4877;SAT;5821;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_133.smt2;SAT;3256;SAT;1440;SAT;3923;SAT;7511;SAT;3488;SAT;1432
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_134.smt2;SAT;2875;SAT;3216;SAT;2088;UNKNOWN;10000;SAT;2141;SAT;1257
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_135.smt2;SAT;2172;SAT;3983;SAT;4115;SAT;3738;SAT;2052;SAT;1904
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_136.smt2;SAT;2798;SAT;1202;SAT;2470;SAT;6273;SAT;1707;SAT;2560
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_137.smt2;SAT;2074;SAT;2506;SAT;3719;UNKNOWN;10000;SAT;1614;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_138.smt2;SAT;4431;SAT;5483;SAT;7292;UNKNOWN;10000;SAT;1732;SAT;1964
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_139.smt2;SAT;1818;SAT;1025;SAT;1659;UNKNOWN;10000;SAT;1013;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_14.smt2;UNSAT;1323;UNSAT;1077;UNSAT;1189;UNSAT;2507;UNSAT;1058;UNSAT;1073
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_140.smt2;SAT;1239;SAT;1141;SAT;1272;UNKNOWN;10000;SAT;1119;SAT;1150
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_141.smt2;SAT;1356;SAT;1145;SAT;1326;SAT;3423;SAT;1122;SAT;1006
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_142.smt2;SAT;5311;UNKNOWN;10000;SAT;1256;SAT;4113;SAT;1115;SAT;1094
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_143.smt2;SAT;1284;SAT;1295;SAT;1531;UNKNOWN;10000;SAT;1210;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_144.smt2;SAT;1394;SAT;1068;SAT;1384;SAT;2971;SAT;1087;SAT;1072
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_145.smt2;SAT;1484;UNKNOWN;10000;SAT;1337;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_146.smt2;SAT;1667;UNKNOWN;10000;SAT;1580;SAT;3520;SAT;1620;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_147.smt2;SAT;1575;SAT;1368;SAT;1481;SAT;3303;SAT;1387;SAT;1230
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_148.smt2;SAT;1712;SAT;1838;SAT;1853;SAT;3063;SAT;1430;SAT;1452
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_149.smt2;SAT;1905;SAT;1361;SAT;1926;SAT;3802;SAT;1694;SAT;1321
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_15.smt2;UNSAT;1312;UNSAT;914;UNSAT;1910;UNSAT;2814;UNSAT;961;UNSAT;897
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_150.smt2;SAT;1491;SAT;1478;SAT;1639;UNKNOWN;10000;SAT;1277;SAT;1263
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_151.smt2;SAT;3855;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1177;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_152.smt2;SAT;1899;SAT;2800;SAT;1604;UNKNOWN;10000;SAT;1214;SAT;1760
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_153.smt2;SAT;1587;SAT;1282;SAT;1385;SAT;7945;SAT;1279;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_154.smt2;SAT;1598;SAT;5730;UNKNOWN;10000;SAT;3897;SAT;1225;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_155.smt2;SAT;1555;SAT;1307;SAT;1249;UNKNOWN;10000;SAT;1236;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_156.smt2;SAT;1312;SAT;1635;SAT;1442;UNKNOWN;10000;SAT;1394;SAT;1515
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_157.smt2;SAT;1303;SAT;1115;SAT;1401;UNKNOWN;10000;SAT;1093;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_158.smt2;SAT;1326;SAT;2861;SAT;1420;UNKNOWN;10000;SAT;1120;SAT;1032
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_159.smt2;SAT;1217;SAT;1053;SAT;1400;UNKNOWN;10000;SAT;1098;SAT;1047
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_16.smt2;UNSAT;1052;UNSAT;909;UNSAT;1346;UNSAT;2223;UNSAT;989;UNSAT;1000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_160.smt2;SAT;1298;SAT;1065;SAT;1313;SAT;3600;SAT;1098;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_161.smt2;SAT;1189;SAT;1049;SAT;1242;SAT;3235;SAT;1167;SAT;1362
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_162.smt2;SAT;1166;SAT;1070;SAT;1295;SAT;3409;SAT;1159;SAT;1125
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_163.smt2;SAT;1358;SAT;1023;SAT;1253;SAT;3458;SAT;994;SAT;1584
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_164.smt2;SAT;1366;SAT;1065;SAT;1389;SAT;4878;SAT;1283;SAT;1181
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_165.smt2;SAT;1491;SAT;1643;SAT;1486;SAT;5636;SAT;1217;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_166.smt2;SAT;2243;SAT;1261;SAT;1260;UNKNOWN;10000;SAT;1237;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_167.smt2;SAT;1471;SAT;1148;SAT;1422;UNKNOWN;10000;SAT;1121;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_168.smt2;SAT;1257;SAT;1046;SAT;1199;UNKNOWN;10000;SAT;1272;SAT;1118
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_169.smt2;SAT;1520;SAT;1493;SAT;1211;SAT;6133;SAT;1107;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_17.smt2;UNSAT;1368;UNSAT;1067;UNSAT;1322;UNSAT;2229;UNSAT;1174;UNSAT;1337
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_170.smt2;SAT;1579;SAT;1325;SAT;1301;UNKNOWN;10000;SAT;1046;SAT;1457
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_171.smt2;SAT;1579;SAT;1318;SAT;1387;UNKNOWN;10000;SAT;951;SAT;975
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_172.smt2;SAT;1476;SAT;1105;SAT;1381;UNKNOWN;10000;SAT;1069;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_173.smt2;SAT;1332;UNKNOWN;10000;SAT;1356;UNKNOWN;10000;SAT;1125;SAT;1015
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_174.smt2;SAT;1317;SAT;2894;SAT;1382;UNKNOWN;10000;SAT;1180;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_175.smt2;SAT;1597;SAT;1105;SAT;1280;UNKNOWN;10000;SAT;1242;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_176.smt2;SAT;1512;SAT;1094;SAT;1269;SAT;4109;SAT;1125;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_177.smt2;SAT;1213;SAT;855;SAT;1312;SAT;2402;SAT;757;SAT;798
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_178.smt2;SAT;1424;SAT;985;SAT;1202;UNKNOWN;10000;SAT;1109;SAT;1069
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_179.smt2;SAT;1262;SAT;1288;SAT;1234;UNKNOWN;10000;SAT;1023;SAT;1012
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_18.smt2;UNSAT;1020;UNSAT;639;UNSAT;1099;UNSAT;2510;UNSAT;646;UNSAT;647
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_180.smt2;SAT;1350;SAT;1069;SAT;1195;SAT;4191;SAT;1097;SAT;1042
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_181.smt2;SAT;1239;SAT;988;SAT;1141;UNKNOWN;10000;SAT;1113;SAT;1082
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_182.smt2;SAT;1538;UNKNOWN;10000;UNKNOWN;10000;UNKNOWN;10000;SAT;1084;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_183.smt2;SAT;1408;SAT;1132;SAT;1349;UNKNOWN;10000;SAT;1025;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_184.smt2;SAT;1221;SAT;1025;SAT;1184;SAT;3424;SAT;1014;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_185.smt2;SAT;1306;SAT;1017;SAT;1279;SAT;2774;SAT;1055;SAT;1024
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_186.smt2;SAT;1262;UNKNOWN;10000;SAT;1226;SAT;4125;SAT;1021;SAT;1145
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_187.smt2;SAT;1326;SAT;1388;SAT;1339;SAT;4737;SAT;1226;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_188.smt2;SAT;1212;SAT;1087;SAT;1305;SAT;2957;SAT;1101;SAT;1048
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_189.smt2;SAT;3949;SAT;1285;SAT;1326;UNKNOWN;10000;SAT;1165;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_19.smt2;UNSAT;1146;UNSAT;689;UNSAT;1349;UNSAT;2494;UNSAT;689;UNSAT;712
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_190.smt2;SAT;1292;UNKNOWN;10000;SAT;1371;UNKNOWN;10000;SAT;1207;SAT;1319
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_191.smt2;SAT;3376;SAT;1247;SAT;1255;UNKNOWN;10000;SAT;1071;SAT;7148
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_192.smt2;SAT;1621;UNKNOWN;10000;SAT;1319;UNKNOWN;10000;SAT;1067;SAT;1513
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_193.smt2;SAT;1215;SAT;1040;SAT;1199;UNKNOWN;10000;SAT;1008;SAT;1061
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_194.smt2;SAT;1327;SAT;1168;SAT;1317;SAT;3047;SAT;1175;SAT;1054
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_195.smt2;SAT;1336;SAT;9375;SAT;1382;UNKNOWN;10000;SAT;1341;SAT;1295
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_196.smt2;SAT;1707;SAT;2118;SAT;1400;SAT;4926;SAT;1091;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_197.smt2;SAT;1274;SAT;1053;SAT;1242;SAT;3164;SAT;979;SAT;1065
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_198.smt2;SAT;1302;SAT;1070;SAT;1256;SAT;3100;SAT;1107;SAT;1015
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_199.smt2;SAT;1542;SAT;1197;SAT;1386;UNKNOWN;10000;SAT;1187;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_2.smt2;UNSAT;1181;UNSAT;740;UNSAT;1415;UNSAT;2618;UNSAT;676;UNSAT;738
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_20.smt2;UNSAT;1078;UNSAT;797;UNSAT;1268;UNSAT;2518;UNSAT;820;UNSAT;635
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_200.smt2;SAT;1272;SAT;5977;SAT;1479;UNKNOWN;10000;SAT;1220;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_21.smt2;UNSAT;1089;UNSAT;605;UNSAT;1162;UNSAT;2657;UNSAT;688;UNSAT;666
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_22.smt2;UNSAT;1480;UNSAT;647;UNSAT;1440;UNSAT;2593;UNSAT;1023;UNSAT;718
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_23.smt2;UNSAT;1165;UNSAT;798;UNSAT;1118;UNSAT;2865;UNSAT;640;UNSAT;724
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_24.smt2;UNSAT;1206;UNSAT;1085;UNSAT;1129;UNSAT;2248;UNSAT;951;UNKNOWN;1043
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_25.smt2;UNSAT;1128;UNSAT;737;UNSAT;1261;UNSAT;2471;UNSAT;744;UNSAT;610
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_26.smt2;UNSAT;1118;UNSAT;618;UNSAT;1228;UNSAT;2611;UNSAT;642;UNSAT;616
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_27.smt2;UNSAT;1077;UNSAT;629;UNSAT;1182;UNSAT;2690;UNSAT;674;UNSAT;729
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_28.smt2;UNSAT;1148;UNSAT;697;UNSAT;1278;UNSAT;2832;UNSAT;719;UNSAT;797
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_29.smt2;UNSAT;1165;UNSAT;656;UNSAT;1271;UNSAT;2567;UNSAT;764;UNSAT;673
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_3.smt2;UNSAT;1088;UNSAT;642;UNSAT;1076;UNSAT;2503;UNSAT;692;UNSAT;668
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_30.smt2;UNSAT;1147;UNSAT;638;UNSAT;1282;UNSAT;2386;UNSAT;638;UNSAT;633
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_31.smt2;UNSAT;1114;UNSAT;657;UNSAT;1172;UNSAT;2460;UNSAT;700;UNSAT;658
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_32.smt2;UNSAT;1110;UNSAT;622;UNSAT;1022;UNSAT;2607;UNSAT;709;UNSAT;782
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_33.smt2;UNSAT;1309;UNSAT;700;UNSAT;1118;UNSAT;2431;UNSAT;712;UNSAT;702
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_34.smt2;UNSAT;1123;UNSAT;729;UNSAT;1172;UNSAT;2466;UNSAT;717;UNSAT;681
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_35.smt2;UNSAT;1186;UNSAT;701;UNSAT;1224;UNSAT;2678;UNSAT;805;UNSAT;747
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_36.smt2;UNSAT;1181;UNSAT;779;UNSAT;1024;UNSAT;2699;UNSAT;777;UNSAT;680
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_37.smt2;UNSAT;1344;UNSAT;707;UNSAT;1165;UNSAT;2426;UNSAT;721;UNSAT;856
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_38.smt2;UNSAT;1213;UNSAT;719;UNSAT;1121;UNSAT;2479;UNSAT;642;UNSAT;645
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_39.smt2;UNSAT;1039;UNSAT;596;UNSAT;1085;UNSAT;2391;UNSAT;646;UNSAT;740
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_4.smt2;UNSAT;1189;UNSAT;799;UNSAT;1253;UNSAT;2608;UNSAT;628;UNSAT;647
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_40.smt2;UNSAT;1400;UNSAT;799;UNSAT;1438;UNSAT;2685;UNSAT;680;UNSAT;694
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_41.smt2;UNSAT;1191;UNSAT;711;UNSAT;1239;UNSAT;2433;UNSAT;650;UNSAT;678
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_42.smt2;UNSAT;1008;UNSAT;620;UNSAT;1271;UNSAT;2366;UNSAT;769;UNSAT;668
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_43.smt2;UNSAT;1061;UNSAT;584;UNSAT;1239;UNSAT;2334;UNSAT;583;UNSAT;735
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_44.smt2;UNSAT;1076;UNSAT;833;UNSAT;1203;UNSAT;2801;UNSAT;736;UNSAT;752
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track03/03_track_45.smt2;UNSAT;1286;UNKNOWN;10000;UNKNOWN;10000;UNSAT;2780;UNKNOWN;10000;UNKNOWN;10000
